groupID,nucleus_size,g_len,r_len,list_size,depth_approx,time_depth_approx,outcome,calls_recoveringl1,calls_test_conj,time_attack
G_3_7_07_2,3,10,100,5,4,7439,0,13,457,406
G_3_7_09_3,3,1000,10,5,3,614,0,4,11,208
G_3_7_07_3,3,10,100,5,6,28589,0,7,167,264
G_3_3_09_3,3,100,1000,50,6,200126,0,4,300,625
G_3_7_07_2,3,10,100,5,4,7439,0,13,338,322
G_3_7_09_3,3,1000,10,5,3,614,0,4,11,225
G_3_3_09_1,3,1000,1000,50,5,121914,0,4,291,1224
G_3_3_03_1,41,10,10,10,10,18684,1,13,0,4061
G_3_7_07_3,3,10,100,5,6,28589,0,3,59,149
G_3_7_09_2,3,1000,10,5,3,575,0,13,477,676
G_3_7_09_1,3,1000,10,50,3,676,0,4,300,844
G_3_7_07_2,3,10,100,5,4,7439,0,13,409,347
G_3_3_07_3,8,10,1000,50,10,1400035,1,13,0,1265
G_3_7_07_3,3,10,100,5,6,28589,0,7,160,273
G_3_7_09_3,3,1000,10,5,3,614,0,4,47,278
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,294,829
G_3_7_09_1,3,10,100,5,5,9278,0,4,162,244
G_3_7_07_2,3,10,100,5,4,7439,0,13,409,354
G_3_7_07_3,3,10,100,5,6,28589,0,7,159,281
G_3_7_09_3,3,1000,10,5,3,614,0,4,6,214
G_3_3_09_3,3,100,1000,50,6,200126,0,4,298,709
G_3_7_09_1,3,10,100,5,5,9278,0,4,160,224
G_3_7_09_2,3,1000,10,5,3,575,0,13,450,681
G_3_7_03_2,34,10,10,10,15,26547,1,18,0,2606
G_3_7_07_2,3,10,100,5,4,7439,0,13,340,297
G_3_7_07_3,3,10,100,5,6,28589,0,7,162,262
G_3_7_09_1,3,10,100,5,5,9278,0,4,163,229
G_3_7_09_3,3,1000,10,10,3,614,0,4,8,243
G_3_7_07_1,3,1000,10,50,3,916,0,13,918,2898
G_3_7_09_1,3,10,100,5,5,9278,0,4,165,219
G_3_7_07_3,3,10,100,5,6,28589,0,7,145,252
G_3_3_09_1,3,1000,1000,50,5,121914,0,4,294,883
G_3_3_07_1,5,100,1000,50,9,1391640,1,10,0,1395
G_3_7_07_2,3,10,100,5,4,7439,0,13,430,393
G_3_7_09_3,3,1000,10,10,3,614,0,4,12,236
G_3_7_09_1,3,10,100,5,5,9278,0,4,157,200
G_3_7_09_2,3,1000,10,5,3,575,0,13,450,632
G_3_3_09_3,3,100,1000,50,6,200126,0,4,300,715
G_3_7_07_3,3,10,100,10,6,28589,0,7,175,320
G_3_7_07_2,3,10,100,5,4,7439,0,13,257,256
G_3_7_09_1,3,10,100,5,5,9278,0,4,164,217
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,294,851
G_3_7_09_3,3,1000,10,10,3,614,0,4,5,231
G_3_7_09_1,3,10,100,5,5,9278,0,4,160,195
G_3_7_07_3,3,10,100,10,6,28589,0,7,173,287
G_3_7_07_2,3,10,100,10,4,7439,0,13,420,367
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,1127
G_3_7_09_3,3,1000,10,10,3,614,0,4,6,224
G_3_3_03_1,41,10,10,10,10,18684,1,13,0,2092
G_3_7_09_1,3,10,100,5,5,9278,0,4,164,201
G_3_7_07_3,3,10,100,10,6,28589,0,7,176,291
G_3_7_09_2,3,1000,10,5,3,575,0,13,486,774
G_3_7_07_2,3,10,100,10,4,7439,0,13,301,299
G_3_3_09_3,3,100,1000,50,6,200126,0,4,300,662
G_3_7_09_1,3,10,100,5,5,9278,0,4,162,218
G_3_7_09_3,3,1000,10,10,3,614,0,4,18,260
G_3_7_07_3,3,10,100,10,6,28589,0,7,168,300
G_3_7_09_1,3,10,100,5,5,9278,0,4,163,203
G_3_3_09_1,3,1000,1000,50,5,121914,0,4,294,957
G_3_7_07_2,3,10,100,10,4,7439,0,13,427,384
G_3_7_09_1,3,10,100,10,5,9278,0,4,171,218
G_3_7_09_3,3,1000,10,10,3,614,0,4,7,234
G_3_7_07_3,3,10,100,10,6,28589,0,7,173,299
G_3_7_03_2,34,10,10,10,15,26547,1,18,0,2089
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,288,854
G_3_7_09_1,3,10,100,10,5,9278,0,4,169,217
G_3_7_07_2,3,10,100,10,4,7439,0,13,424,364
G_3_7_09_3,3,1000,10,10,3,614,0,4,8,229
G_3_3_07_1,5,100,1000,50,9,1391640,1,10,0,1327
G_3_3_09_3,3,100,1000,50,6,200126,0,4,299,719
G_3_7_09_2,3,1000,10,5,3,575,0,13,459,889
G_3_7_07_3,3,10,100,10,6,28589,0,7,176,317
G_3_7_09_1,3,10,100,10,5,9278,0,4,176,266
G_3_7_07_2,3,10,100,10,4,7439,0,13,488,448
G_3_7_09_3,3,1000,10,10,3,614,0,4,4,241
G_3_7_07_3,3,10,100,10,6,28589,0,7,168,290
G_3_7_09_1,3,10,100,10,5,9278,0,4,178,225
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,1104
G_3_7_09_1,3,10,100,10,5,9278,0,4,177,224
G_3_7_07_3,3,10,100,10,6,28589,0,7,176,287
G_3_7_09_3,3,1000,10,10,3,614,0,4,8,232
G_3_7_07_2,3,10,100,10,4,7439,0,13,399,356
G_3_3_09_3,3,100,1000,50,6,200126,0,4,298,645
G_3_7_09_2,3,1000,10,5,3,575,0,13,486,845
G_3_7_09_1,3,10,100,10,5,9278,0,4,177,239
G_3_7_07_3,3,10,100,10,6,28589,0,7,192,310
G_3_7_07_2,3,10,100,10,4,7439,0,13,424,369
G_3_7_09_3,3,1000,10,10,3,614,0,4,18,288
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,297,859
G_3_7_09_1,3,10,100,10,5,9278,0,4,173,217
G_3_7_07_1,3,1000,10,50,3,916,0,13,906,3130
G_3_7_07_3,3,10,100,10,6,28589,0,7,169,280
G_3_7_09_1,3,10,100,10,5,9278,0,4,178,215
G_3_7_07_2,3,10,100,10,4,7439,0,13,450,399
G_3_3_03_1,41,10,10,10,10,18684,1,13,0,2555
G_3_3_09_3,3,100,1000,50,6,200126,0,4,300,672
G_3_7_09_1,3,10,100,10,5,9278,0,4,176,216
G_3_3_07_1,5,100,1000,50,9,1391640,1,10,0,1103
G_3_7_09_2,3,1000,10,5,3,575,0,13,459,738
G_3_7_09_1,3,10,100,10,5,9278,0,4,177,254
G_3_7_07_3,3,10,100,50,6,28589,0,7,228,544
G_3_7_07_2,3,10,100,10,4,7439,0,13,442,439
G_3_7_09_3,3,1000,10,50,3,614,0,4,16,422
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,1020
G_3_7_09_1,3,10,100,50,5,9278,0,4,274,395
G_3_7_07_2,3,10,100,10,4,7439,0,13,438,387
G_3_7_07_3,3,10,100,50,6,28589,0,7,231,452
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,288,851
G_3_3_09_3,3,100,1000,50,6,200126,0,4,299,720
G_3_7_03_1,14,100,10,5,14,19895,1,16,0,13321
G_3_7_09_2,3,1000,10,10,3,575,0,13,531,854
G_3_7_09_1,3,10,100,50,5,9278,0,4,282,382
G_3_7_09_3,3,1000,10,50,3,614,0,4,5,403
G_3_7_07_2,3,10,100,50,4,7439,0,13,568,553
G_3_7_07_3,3,10,100,50,6,28589,0,7,246,481
G_3_7_09_1,3,10,100,50,5,9278,0,4,273,365
G_3_3_03_1,41,10,10,10,10,18684,1,13,0,1708
G_3_3_09_3,3,100,1000,50,6,200126,0,4,300,723
G_3_3_07_1,5,100,1000,50,9,1391640,1,10,0,1120
G_3_7_07_3,3,10,100,50,6,28589,0,7,250,471
G_3_7_07_2,3,10,100,50,4,7439,0,13,590,552
G_3_7_09_1,3,10,100,50,5,9278,0,4,272,379
G_3_7_09_2,3,1000,10,10,3,575,0,13,531,844
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,987
G_3_7_09_3,3,1000,10,50,3,614,0,4,11,411
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,285,946
G_3_7_07_3,3,10,100,50,6,28589,0,7,248,469
G_3_7_09_1,3,10,100,50,5,9278,0,4,272,391
G_3_7_07_2,3,10,100,50,4,7439,0,13,578,561
G_3_7_03_2,34,10,10,10,15,26547,1,18,0,4497
G_3_3_09_3,3,100,1000,50,6,200126,0,4,299,771
G_3_7_07_3,3,10,100,50,6,28589,0,7,236,469
G_3_7_09_1,3,10,100,50,5,9278,0,4,282,430
G_3_7_09_2,3,1000,10,10,3,575,0,13,540,850
G_3_7_09_3,3,1000,10,50,3,614,0,4,11,395
G_3_7_07_1,3,1000,10,50,3,916,0,13,909,2961
G_3_7_07_2,3,10,100,50,4,7439,0,13,611,578
G_3_7_09_1,3,10,100,50,5,9278,0,4,279,400
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,111,568
G_3_7_07_3,3,10,100,50,6,28589,0,7,241,507
G_3_3_07_1,5,100,1000,50,9,1391640,1,10,0,1197
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,1113
G_3_7_07_2,3,10,100,50,4,7439,0,13,573,534
G_3_7_09_1,3,10,100,50,5,9278,0,4,272,362
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,291,1052
G_3_7_09_3,3,1000,10,50,3,614,0,4,6,397
G_3_7_07_3,3,10,100,50,6,28589,0,7,231,489
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,96,516
G_3_7_09_2,3,1000,10,10,3,575,0,13,540,921
G_3_7_09_1,3,10,100,50,5,9278,0,4,281,384
G_3_7_07_2,3,10,100,50,4,7439,0,13,566,618
G_3_7_07_3,3,10,100,50,6,28589,0,7,235,474
G_3_7_09_1,3,10,100,50,5,9278,0,4,276,391
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,1977
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,97,452
G_3_7_09_1,3,100,100,5,5,9278,0,4,108,162
G_3_7_09_3,3,1000,10,50,3,614,0,4,5,399
G_3_7_07_2,3,10,100,50,4,7439,0,13,549,551
G_3_7_09_1,3,100,100,5,5,9278,0,4,99,158
G_3_7_07_3,3,10,100,50,6,28589,0,7,253,478
G_3_7_09_1,3,100,100,5,5,9278,0,4,105,147
G_3_7_09_2,3,1000,10,10,3,575,0,13,531,960
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,93,472
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,285,903
G_3_7_07_3,3,100,100,5,6,28589,0,6,86,182
G_3_3_07_1,5,100,1000,50,9,1391640,1,10,0,1219
G_3_7_09_1,3,100,100,5,5,9278,0,4,102,152
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,1140
G_3_7_07_3,3,100,100,5,6,28589,0,7,132,214
G_3_7_09_1,3,100,100,5,5,9278,0,4,105,187
G_3_7_07_2,3,10,100,50,4,7439,0,13,601,608
G_3_7_09_3,3,1000,10,50,3,614,0,4,14,391
G_3_7_07_3,3,100,100,5,6,28589,0,7,85,177
G_3_7_09_1,3,100,100,5,5,9278,0,4,93,154
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,120,475
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,4895
G_3_7_09_1,3,100,100,5,5,9278,0,4,102,166
G_3_7_07_3,3,100,100,5,6,28589,0,7,62,147
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,1529
G_3_7_09_1,3,100,100,5,5,9278,0,4,99,176
G_3_7_07_3,3,100,100,5,6,28589,0,7,70,161
G_3_7_09_2,3,1000,10,10,3,575,0,13,540,914
G_3_7_07_2,3,10,100,50,4,7439,0,13,619,638
G_3_7_09_1,3,100,100,5,5,9278,0,4,135,163
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,127,463
G_3_7_07_3,3,100,100,5,6,28589,0,7,98,189
G_3_7_07_1,3,1000,10,50,3,916,0,13,913,2914
G_3_7_09_1,3,100,100,5,5,9278,0,4,90,150
G_3_7_09_3,3,1000,10,50,3,614,0,4,15,454
G_3_7_07_3,3,100,100,5,6,28589,0,7,98,198
G_3_7_09_1,3,100,100,10,5,9278,0,4,138,221
G_3_3_07_1,5,100,1000,50,9,1391640,1,10,0,1134
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,93,399
G_3_7_07_3,3,100,100,5,6,28589,0,7,96,203
G_3_7_07_2,3,10,100,50,4,7439,0,13,656,657
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,291,1124
G_3_7_09_2,3,1000,10,10,3,575,0,13,531,833
G_3_7_07_3,3,100,100,5,6,28589,0,7,123,205
G_3_7_09_1,3,100,100,10,5,9278,0,4,141,319
G_3_7_07_2,3,100,100,5,4,7439,0,13,291,300
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,1133
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,108,334
G_3_7_09_1,3,100,100,10,5,9278,0,4,144,217
G_3_7_09_3,3,1000,10,50,3,614,0,4,8,429
G_3_7_07_3,3,100,100,5,6,28589,0,7,145,235
G_3_7_07_2,3,100,100,5,4,7439,0,13,206,293
G_3_7_09_1,3,100,100,10,5,9278,0,4,144,175
G_3_7_07_3,3,100,100,10,6,28589,0,7,137,238
G_3_7_07_2,3,100,100,5,4,7439,0,13,326,292
G_3_7_09_1,3,100,100,10,5,9278,0,4,132,203
G_3_7_07_3,3,100,100,10,6,28589,0,7,125,238
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,90,545
G_3_10_03_1,25,10,10,5,21,61521,1,24,0,19613
G_3_7_09_1,3,100,100,10,5,9278,0,4,141,211
G_3_7_09_2,3,1000,10,10,3,575,0,13,540,975
G_3_7_07_2,3,100,100,5,4,7439,0,13,288,304
G_3_7_09_3,3,1000,10,50,3,614,0,4,11,415
G_3_7_07_3,3,100,100,10,6,28589,0,7,155,296
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,2208
G_3_7_09_1,3,100,100,10,5,9278,0,4,120,212
G_3_7_07_2,3,100,100,5,4,7439,0,13,184,212
G_3_7_09_3,3,10,100,5,5,7998,0,4,6,150
G_3_3_09_3,3,1000,1000,5,6,200126,0,4,93,475
G_3_7_09_1,3,100,100,10,5,9278,0,4,150,232
G_3_3_09_2,3,1000,1000,50,5,140864,0,4,285,1141
G_3_7_07_3,3,100,100,10,6,28589,0,7,138,265
G_3_7_09_3,3,10,100,5,5,7998,0,4,4,197
G_3_3_07_1,5,100,1000,50,9,1391640,1,10,0,1293
G_3_7_07_2,3,100,100,5,4,7439,0,13,272,416
G_3_7_09_3,3,10,100,5,5,7998,0,4,5,155
G_3_7_09_1,3,100,100,10,5,9278,0,4,144,210
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,1128
G_3_7_07_3,3,100,100,10,6,28589,0,7,159,274
G_3_7_09_3,3,10,100,5,5,7998,0,4,3,152
G_3_7_09_1,3,100,100,10,5,9278,0,4,138,197
G_3_7_09_2,3,1000,10,10,3,575,0,13,540,888
G_3_7_07_2,3,100,100,5,4,7439,0,13,288,288
G_3_7_09_3,3,10,100,5,5,7998,0,4,5,145
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,141,414
G_3_7_07_3,3,100,100,10,6,28589,0,7,154,272
G_3_7_07_1,3,1000,10,50,3,916,0,13,900,2529
G_3_7_09_3,3,10,100,5,5,7998,0,4,9,157
G_3_7_07_2,3,100,100,5,4,7439,0,13,302,340
G_3_7_07_3,3,100,100,10,6,28589,0,7,144,263
G_3_7_09_1,3,100,100,50,5,9278,0,4,282,428
G_3_7_09_3,3,10,100,5,5,7998,0,4,20,178
G_3_7_09_3,3,10,100,5,5,7998,0,4,9,142
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,1551
G_3_7_07_3,3,100,100,10,6,28589,0,7,156,265
G_3_7_07_2,3,100,100,5,4,7439,0,13,311,334
G_3_7_09_3,3,10,100,5,5,7998,0,4,18,161
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,141,533
G_3_7_09_2,3,1000,10,10,3,575,0,13,540,847
G_3_7_09_1,3,100,100,50,5,9278,0,4,294,415
G_3_7_09_3,3,10,100,5,5,7998,0,4,6,162
G_3_7_07_2,3,100,100,5,4,7439,0,13,240,247
G_3_7_07_3,3,100,100,10,6,28589,0,7,160,281
G_3_7_09_3,3,10,100,10,5,7998,0,4,12,169
G_3_7_09_3,3,10,100,10,5,7998,0,4,8,170
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,150,409
G_3_7_07_2,3,100,100,10,4,7439,0,13,366,336
G_3_7_09_1,3,100,100,50,5,9278,0,4,288,424
G_3_7_07_3,3,100,100,10,6,28589,0,7,159,279
G_3_7_09_3,3,10,100,10,5,7998,0,4,7,181
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,1267
G_3_7_09_3,3,10,100,10,5,7998,0,4,4,164
G_3_7_07_2,3,100,100,10,4,7439,0,13,420,396
G_3_7_09_1,3,100,100,50,5,9278,0,4,291,429
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,141,377
G_3_7_09_3,3,10,100,10,5,7998,0,4,16,170
G_3_7_07_3,3,100,100,50,6,28589,0,7,292,552
G_3_7_09_3,3,10,100,10,5,7998,0,4,6,166
G_3_3_07_1,5,1000,1000,5,9,1391640,1,10,60,2056
G_3_7_07_2,3,100,100,10,4,7439,0,13,359,380
G_3_7_09_3,3,10,100,10,5,7998,0,4,4,168
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,126,300
G_3_7_09_1,3,100,100,50,5,9278,0,4,285,433
G_3_7_09_3,3,10,100,10,5,7998,0,4,13,181
G_3_7_07_3,3,100,100,50,6,28589,0,7,290,545
G_3_7_07_2,3,100,100,10,4,7439,0,13,427,385
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,1963
G_3_7_09_3,3,10,100,10,5,7998,0,4,10,173
G_3_7_09_2,3,1000,10,50,3,575,0,13,900,1512
G_3_7_09_1,3,100,100,50,5,9278,0,4,283,428
G_3_7_09_3,3,10,100,10,5,7998,0,4,12,176
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,144,445
G_3_7_07_2,3,100,100,10,4,7439,0,13,382,349
G_3_7_07_3,3,100,100,50,6,28589,0,7,283,545
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,6741
G_3_3_07_3,8,100,1000,5,10,1400035,1,13,0,1088
G_3_7_09_3,3,10,100,50,5,7998,0,4,4,313
G_3_7_09_1,3,100,100,50,5,9278,0,4,291,426
G_3_7_07_2,3,100,100,10,4,7439,0,13,412,380
G_3_7_07_1,3,1000,10,50,3,916,0,13,903,3023
G_3_7_09_3,3,10,100,50,5,7998,0,4,8,303
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,147,474
G_3_7_09_1,3,100,100,50,5,9278,0,4,288,404
G_3_7_07_3,3,100,100,50,6,28589,0,7,298,583
G_3_7_07_2,3,100,100,10,4,7439,0,13,399,400
G_3_7_09_3,3,10,100,50,5,7998,0,4,9,302
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,141,413
G_3_7_09_3,3,10,100,50,5,7998,0,4,6,313
G_3_7_07_2,3,100,100,10,4,7439,0,13,429,403
G_3_7_09_1,3,100,100,50,5,9278,0,4,299,426
G_3_7_07_3,3,100,100,50,6,28589,0,7,298,572
G_3_7_09_2,3,1000,10,50,3,575,0,13,900,1436
G_3_7_09_3,3,10,100,50,5,7998,0,4,5,294
G_3_7_07_2,3,100,100,10,4,7439,0,13,396,365
G_3_7_09_1,3,100,100,50,5,9278,0,4,291,414
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,165,462
G_3_3_07_3,8,100,1000,10,10,1400035,1,13,0,1029
G_3_3_07_1,5,1000,1000,5,9,1391640,1,36,474,2231
G_3_7_09_3,3,10,100,50,5,7998,0,4,6,312
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,2380
G_3_7_07_3,3,100,100,50,6,28589,0,7,287,516
G_3_7_07_2,3,100,100,10,4,7439,0,13,376,368
G_3_7_09_3,3,10,100,50,5,7998,0,4,11,296
G_3_7_09_1,3,1000,100,5,5,9278,0,4,150,601
G_3_7_09_3,3,10,100,50,5,7998,0,4,13,311
G_3_7_07_3,3,100,100,50,6,28589,0,7,287,534
G_3_3_09_3,3,1000,1000,10,6,200126,0,4,156,681
G_3_7_07_2,3,100,100,50,4,7439,0,13,812,744
G_3_7_09_3,3,10,100,50,5,7998,0,4,14,301
G_3_7_09_1,3,1000,100,5,5,9278,0,4,162,443
G_3_3_03_1,41,10,10,10,10,18684,1,13,0,13812
G_3_7_09_3,3,10,100,50,5,7998,0,4,8,307
G_3_7_07_3,3,100,100,50,6,28589,0,7,289,548
G_3_3_07_3,8,100,1000,10,10,1400035,1,13,0,1006
G_3_7_07_1,3,1000,10,50,3,916,0,13,906,2578
G_3_7_09_3,3,100,100,5,5,7998,0,4,36,113
G_3_7_09_1,3,1000,100,5,5,9278,0,4,162,501
G_3_7_09_2,3,1000,10,50,3,575,0,13,900,1560
G_3_7_09_3,3,100,100,5,5,7998,0,4,45,184
G_3_7_07_2,3,100,100,50,4,7439,0,13,800,729
G_3_7_09_3,3,100,100,5,5,7998,0,4,84,164
G_3_7_07_3,3,100,100,50,6,28589,0,7,296,538
G_3_7_09_3,3,100,100,5,5,7998,0,4,3,113
G_3_7_09_1,3,1000,100,5,5,9278,0,4,153,369
G_3_7_09_3,3,100,100,5,5,7998,0,4,73,178
G_3_7_09_3,3,100,100,5,5,7998,0,4,71,128
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,297,1037
G_3_7_09_3,3,100,100,5,5,7998,0,4,15,103
G_3_7_07_2,3,100,100,50,4,7439,0,13,820,720
G_3_3_07_1,5,1000,1000,5,9,1391640,1,10,33,2020
G_3_7_07_3,3,100,100,50,6,28589,0,7,290,594
G_3_7_09_1,3,1000,100,5,5,9278,0,4,162,520
G_3_7_09_3,3,100,100,5,5,7998,0,5,45,145
G_3_7_09_3,3,100,100,5,5,7998,0,5,79,201
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,4853
G_3_3_07_3,8,100,1000,10,10,1400035,1,13,0,1081
G_3_7_09_3,3,100,100,5,5,7998,0,4,8,152
G_3_7_09_1,3,1000,100,5,5,9278,0,4,159,439
G_3_7_07_3,3,1000,100,5,6,28589,0,7,161,612
G_3_7_09_3,3,100,100,10,5,7998,0,4,5,163
G_3_7_07_2,3,100,100,50,4,7439,0,13,825,772
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,3412
G_3_7_09_2,3,1000,10,50,3,575,0,13,900,1430
G_3_7_09_3,3,100,100,10,5,7998,0,4,7,149
G_3_7_09_1,3,1000,100,5,5,9278,0,4,162,454
G_3_7_09_3,3,100,100,10,5,7998,0,4,92,189
G_3_7_09_3,3,100,100,10,5,7998,0,4,11,154
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,297,835
G_3_7_09_3,3,100,100,10,5,7998,0,4,39,155
G_3_7_07_2,3,100,100,50,4,7439,0,13,792,735
G_3_7_07_3,3,1000,100,5,6,28589,0,7,164,765
G_3_7_09_1,3,1000,100,5,5,9278,0,4,153,483
G_3_7_09_3,3,100,100,10,5,7998,0,4,7,169
G_3_7_09_3,3,100,100,10,5,7998,0,4,16,155
G_3_7_07_1,3,1000,10,50,3,916,0,13,906,2707
G_3_7_09_3,3,100,100,10,5,7998,0,4,7,155
G_3_7_09_1,3,1000,100,5,5,9278,0,4,153,519
G_3_7_07_3,3,1000,100,5,6,28589,0,7,170,631
G_3_3_07_3,8,100,1000,10,10,1400035,1,13,0,1145
G_3_7_07_2,3,100,100,50,4,7439,0,13,844,757
G_3_7_09_3,3,100,100,10,5,7998,0,4,6,193
G_3_3_07_1,5,1000,1000,5,9,1391640,1,10,6,1866
G_3_7_09_3,3,100,100,10,5,7998,0,4,10,155
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,297,832
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,1954
G_3_7_09_2,3,1000,10,50,3,575,0,13,900,1546
G_3_7_09_1,3,1000,100,5,5,9278,0,4,162,518
G_3_7_09_3,3,100,100,50,5,7998,0,4,6,307
G_3_7_07_3,3,1000,100,5,6,28589,0,7,172,726
G_3_7_07_2,3,100,100,50,4,7439,0,13,800,800
G_3_7_09_3,3,100,100,50,5,7998,0,4,4,280
G_3_3_03_1,41,10,10,10,10,18684,1,13,0,4834
G_3_7_09_1,3,1000,100,10,5,9278,0,4,177,548
G_3_7_09_3,3,100,100,50,5,7998,0,4,10,301
G_3_7_07_3,3,1000,100,5,6,28589,0,7,154,592
G_3_3_07_3,8,100,1000,10,10,1400035,1,13,0,979
G_3_7_07_2,3,100,100,50,4,7439,0,13,839,749
G_3_7_09_3,3,100,100,50,5,7998,0,4,19,297
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,297,918
G_3_7_09_1,3,1000,100,10,5,9278,0,4,180,583
G_3_7_07_3,3,1000,100,5,6,28589,0,7,161,584
G_3_7_09_3,3,100,100,50,5,7998,0,4,9,307
G_3_3_07_1,5,1000,1000,5,9,1391640,1,10,0,1650
G_3_7_09_2,3,1000,10,50,3,575,0,13,899,1376
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,1899
G_3_7_09_3,3,100,100,50,5,7998,0,4,6,302
G_3_7_07_2,3,100,100,50,4,7439,0,13,811,815
G_3_7_09_1,3,1000,100,10,5,9278,0,4,177,578
G_3_7_07_3,3,1000,100,5,6,28589,0,7,159,554
G_3_7_09_3,3,100,100,50,5,7998,0,4,7,315
G_3_7_07_1,3,1000,10,50,3,916,0,13,910,2828
G_3_3_07_3,8,100,1000,10,10,1400035,1,13,0,975
G_3_7_09_3,3,100,100,50,5,7998,0,4,7,300
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,288,938
G_3_7_07_3,3,1000,100,5,6,28589,0,7,154,507
G_3_7_09_1,3,1000,100,10,5,9278,0,4,180,574
G_3_7_07_2,3,100,100,50,4,7439,0,13,821,782
G_3_7_09_3,3,100,100,50,5,7998,0,4,10,301
G_3_7_09_3,3,100,100,50,5,7998,0,4,5,296
G_3_7_07_3,3,1000,100,5,6,28589,0,7,198,692
G_3_7_09_1,3,1000,100,10,5,9278,0,4,180,632
G_3_7_09_2,3,1000,10,50,3,575,0,13,900,1453
G_3_7_07_2,3,1000,100,5,4,7439,0,13,477,759
G_3_7_09_3,3,1000,100,5,5,7998,0,4,21,224
G_3_3_07_1,5,1000,1000,5,9,1391640,1,10,5,1818
G_3_7_09_3,3,1000,100,5,5,7998,0,4,4,184
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,297,949
G_3_7_09_1,3,1000,100,10,5,9278,0,4,177,527
G_3_7_07_3,3,1000,100,5,6,28589,0,7,166,633
G_3_7_09_3,3,1000,100,5,5,7998,0,4,8,183
G_3_7_07_2,3,1000,100,5,4,7439,0,13,477,810
G_3_7_09_3,3,1000,100,5,5,7998,0,4,5,216
G_3_7_03_2,34,10,10,50,15,26547,1,18,0,2712
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,7372
G_3_7_09_3,3,1000,100,5,5,7998,0,4,4,201
G_3_7_09_1,3,1000,100,10,5,9278,0,4,177,592
G_3_7_07_3,3,1000,100,10,6,28589,0,7,200,764
G_3_7_09_3,3,1000,100,5,5,7998,0,4,12,217
G_3_3_03_1,41,10,10,10,10,18684,1,13,0,4807
G_3_7_07_1,3,1000,10,50,3,916,0,13,910,2613
G_3_7_07_2,3,1000,100,5,4,7439,0,13,459,813
G_3_7_09_3,3,1000,100,5,5,7998,0,4,14,222
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,294,816
G_3_7_09_2,3,1000,10,50,3,575,0,13,900,1435
G_3_7_09_1,3,1000,100,10,5,9278,0,4,180,639
G_3_7_09_3,3,1000,100,5,5,7998,0,4,8,204
