groupID,nucleus_size,inner_word_length,conjugator_length,r_len,list_size,depth_approx,time_depth_approx,outcome,time_attack

GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
IMG,4,3,3,10,5,8,36,-1
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,15712
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,18832
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,21432
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,18889
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,19327
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,21136
GGS_STAB_3_1,5,3,3,1000,5,6,476603,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,18828
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,18111
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,18010
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,17655
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,20724
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,16443
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,152920
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,16197
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,16716
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,17321
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,92665
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,17644
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,14703
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,18900
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,16894
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,14525
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,16165
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,15236
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,14227
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,17073
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,13634
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,15762
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,14313
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
